Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend
1;12.1;5;493.0;50;1572.4863990000001;0.0;0.019939881;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;5;103.0;0.0;0.04;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;71;1799.8333329999998;0.016901408;0.047183099000000006;0.0;0.6;May;2;4;8;6;Returning_Visitor;False
0;0.0;0;0.0;6;112.70833329999999;0.04;0.023333332999999998;0.0;0.0;Nov;3;2;6;11;New_Visitor;True
6;153.275;3;394.0;25;599.1;0.013333333000000001;0.030151515;22.3392;0.0;May;1;1;3;4;Returning_Visitor;True
0;0.0;0;0.0;29;1211.166667;0.0;0.006896551999999999;0.0;0.0;Nov;2;2;4;2;New_Visitor;False
1;20.0;2;39.5;156;8613.257312;0.006289308;0.015117318999999999;0.0;0.0;Nov;1;1;1;2;Returning_Visitor;True
1;19.2;0;0.0;42;2197.0;0.0;0.013636364;0.0;0.0;Oct;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;4;185.0;0.05;0.1;0.0;0.0;Nov;2;2;1;20;Returning_Visitor;False
0;0.0;0;0.0;2;20.0;0.0;0.05;0.0;0.0;May;4;5;1;13;Returning_Visitor;False
0;0.0;0;0.0;9;442.0;0.0;0.04444444400000001;0.0;0.2;May;2;2;7;2;Returning_Visitor;False
9;201.85;2;20.6;43;1458.9361900000001;0.0;0.00952381;0.0;0.0;Aug;3;2;3;1;New_Visitor;False
4;45.75;0;0.0;18;1273.083333;0.0;0.031818182;6.750968245;0.0;Dec;1;1;1;1;Returning_Visitor;False
2;82.6;6;316.0;34;1446.733333;0.0;0.002439024;0.0;0.0;Oct;4;1;4;2;New_Visitor;True
11;320.0;0;0.0;36;776.1666667000001;0.0;0.014880952;0.0;0.0;Dec;3;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;4;0.0;0.2;0.2;0.0;0.6;May;3;2;4;3;Returning_Visitor;False
0;0.0;0;0.0;6;286.2;0.0;0.022222222000000003;0.0;0.0;Aug;2;2;6;1;Returning_Visitor;False
0;0.0;2;861.0;12;2250.35;0.014285714;0.030952381;0.0;0.0;Nov;1;1;3;2;Returning_Visitor;True
0;0.0;0;0.0;40;587.6911765;0.005;0.020277778;0.0;0.8;May;2;10;1;3;Returning_Visitor;False
2;101.5;0;0.0;16;692.6666667000001;0.0;0.0125;146.23875;0.0;May;2;2;5;2;New_Visitor;False
0;0.0;0;0.0;4;521.0;0.1;0.15;0.0;0.0;Mar;3;3;7;10;Returning_Visitor;False
0;0.0;1;85.0;2;35.5;0.0;0.066666667;0.0;0.4;May;1;2;8;1;Returning_Visitor;False
0;0.0;0;0.0;13;468.16666669999995;0.0;0.006060606;0.0;0.0;May;2;2;6;2;New_Visitor;True
3;108.0;0;0.0;26;730.5333333;0.011538462;0.014102564;0.0;0.0;May;1;1;1;11;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Feb;3;3;3;2;Returning_Visitor;True
5;150.0;0;0.0;135;4966.520661;0.003649635;0.011277951999999999;0.0;0.0;Nov;1;1;2;10;Returning_Visitor;True
2;83.4;2;385.8;41;1194.988132;0.0;0.018043478;10.25950957;0.0;Oct;1;1;3;2;Returning_Visitor;False
1;5.0;1;292.0;35;1916.9;0.0;0.015555556000000002;11.19189333;0.2;May;2;10;6;3;Returning_Visitor;False
0;0.0;0;0.0;25;1250.5;0.055999999999999994;0.07200000000000001;0.0;0.0;May;2;2;3;3;Returning_Visitor;False
7;160.33333330000002;0;0.0;31;590.5166667000001;0.005208333;0.009657738;0.0;0.0;May;1;1;1;4;Returning_Visitor;True
1;25.7;0;0.0;6;143.3;0.0;0.028571429;38.27331194;0.0;Jul;2;5;1;4;New_Visitor;False
4;76.16666667;0;0.0;10;182.16666669999998;0.0;0.018181818;0.0;0.4;May;3;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;87;1197.700198;0.0;0.002352941;38.00063931;0.0;Nov;2;2;1;2;New_Visitor;False
12;158.59523810000002;2;167.0;48;1256.291667;0.003846154;0.016570513000000002;29.76290794;0.0;Nov;3;2;1;2;Returning_Visitor;False
2;32.2;0;0.0;11;222.5;0.0;0.015384615;0.0;0.0;Aug;2;2;1;4;Returning_Visitor;True
2;76.6;0;0.0;28;488.91;0.014814815;0.022222222000000003;45.19820194;0.0;June;1;2;1;1;Returning_Visitor;True
4;120.9;0;0.0;7;534.0;0.0;0.02962963;0.0;0.0;Aug;2;2;7;2;Returning_Visitor;False
0;0.0;0;0.0;8;232.5;0.0;0.05;0.0;0.0;Nov;4;2;1;2;New_Visitor;False
0;0.0;0;0.0;11;580.25;0.022222222000000003;0.04444444400000001;0.0;0.0;Nov;3;2;1;2;Returning_Visitor;True
0;0.0;0;0.0;4;93.5;0.0;0.05;0.0;0.0;May;2;2;1;2;Returning_Visitor;True
1;70.0;0;0.0;12;1644.233333;0.0;0.015384615;0.0;0.0;Aug;1;1;4;4;New_Visitor;False
0;0.0;0;0.0;7;128.0;0.028571429;0.057142857000000005;0.0;0.6;May;3;2;1;3;Returning_Visitor;False
2;66.4;3;41.2;138;4031.5616670000004;0.002857143;0.010238095;0.0;0.0;Nov;2;2;9;13;Returning_Visitor;False
0;0.0;0;0.0;9;216.0;0.066666667;0.07777777799999999;0.0;0.0;May;1;1;1;3;Returning_Visitor;False
0;0.0;0;0.0;2;54.0;0.05;0.15;0.0;0.0;May;1;1;1;1;Returning_Visitor;False
0;0.0;0;0.0;4;90.5;0.1;0.166666667;0.0;0.0;Nov;3;2;1;10;Returning_Visitor;False
14;247.13636359999998;2;120.66666670000001;56;1080.266667;0.01884058;0.025355417999999998;24.72661836;0.6;May;3;2;1;1;Returning_Visitor;False
5;153.56666669999998;0;0.0;16;742.2095237999999;0.0;0.015789473999999998;22.89972198;0.0;Nov;1;1;3;5;New_Visitor;False
4;85.92857143;0;0.0;39;681.7619047999999;0.015384615;0.032988166;0.0;0.0;May;1;1;7;3;Returning_Visitor;False
1;109.8;1;518.8;55;3987.386667;0.005357143000000001;0.011607143;0.0;0.0;Sep;1;1;4;2;Returning_Visitor;False
9;570.2666667000001;0;0.0;11;259.5533333;0.011111111000000002;0.05;6.80128988;0.0;Oct;3;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;June;2;4;3;4;New_Visitor;False
0;0.0;1;14.0;34;3900.428571;0.035714286;0.07893883900000001;0.0;0.6;May;1;1;1;4;Returning_Visitor;False
9;169.5;2;724.0;31;706.9837662;0.005714286;0.023761905;0.0;0.0;May;1;1;1;1;Returning_Visitor;False
0;0.0;0;0.0;75;1289.25;0.005479451999999999;0.017351598;11.8290411;0.8;May;2;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;2;13.0;0.1;0.1;0.0;0.0;Mar;1;1;2;1;Returning_Visitor;True
4;204.5;0;0.0;12;159.0;0.0;0.026666667;0.0;0.0;May;1;1;4;2;New_Visitor;True
11;267.1666667;0;0.0;39;881.4416667000002;0.004166667;0.011458333000000001;20.11751289;0.0;Mar;2;2;3;1;New_Visitor;False
0;0.0;0;0.0;25;1229.25;0.025333333;0.038133333;0.0;1.0;May;3;2;3;4;Returning_Visitor;True
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;2;2;2;1;Returning_Visitor;False
0;0.0;1;33.75;72;1460.908333;0.0;0.014851055;0.0;0.0;Nov;1;1;1;2;Returning_Visitor;False
4;66.83333333;0;0.0;125;3075.978608;0.00962963;0.022299824;0.0;0.0;Nov;2;5;3;1;Returning_Visitor;False
9;184.0;5;61.0;68;1986.251515;0.0;0.009553204000000001;17.19611523;0.0;May;2;6;2;3;Returning_Visitor;False
2;196.6;0;0.0;0;0.0;0.0;0.033333333;0.0;0.0;Nov;3;2;9;5;New_Visitor;True
0;0.0;0;0.0;5;72.0;0.0;0.05;0.0;0.0;Dec;3;2;1;2;Returning_Visitor;False
2;44.0;0;0.0;26;1636.016667;0.007692308;0.021794872000000003;0.0;0.0;Mar;2;6;1;1;Returning_Visitor;False
0;0.0;0;0.0;5;0.0;0.2;0.2;0.0;0.0;May;3;2;5;6;Returning_Visitor;False
0;0.0;0;0.0;6;80.0;0.1;0.133333333;0.0;1.0;May;1;1;1;3;Returning_Visitor;True
0;0.0;0;0.0;21;248.83333330000002;0.01;0.0225;0.0;0.0;May;2;5;6;3;Returning_Visitor;False
0;0.0;0;0.0;102;4509.0;0.011764706000000002;0.037679739;0.0;0.0;Nov;2;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;4;72.66666667;0.0;0.083333333;0.0;0.4;May;2;2;3;4;Returning_Visitor;False
0;0.0;0;0.0;11;169.16666669999998;0.0;0.036363636;0.0;0.0;Oct;2;2;1;1;Returning_Visitor;False
2;39.2;0;0.0;19;1553.8;0.045;0.0825;0.0;0.0;Oct;3;2;9;13;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;3;2;6;1;Returning_Visitor;True
9;266.7433333;4;1312.4;26;743.4766667;0.0;0.021969697000000003;9.284545518;0.0;Nov;2;7;1;2;Returning_Visitor;True
0;0.0;0;0.0;28;803.5833332999999;0.007142857;0.033333333;0.0;0.0;Jul;3;2;3;15;Returning_Visitor;False
0;0.0;0;0.0;14;1025.0;0.042857143;0.066666667;0.0;0.0;May;4;2;1;13;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Nov;4;2;1;1;Returning_Visitor;True
0;0.0;0;0.0;32;827.6462121000001;0.0;0.00058651;54.67634844;0.0;Mar;2;2;7;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;2;14.0;0.0;0.1;0.0;0.2;May;3;2;3;1;Returning_Visitor;False
2;5.0;0;0.0;3;20.0;0.053333333;0.078333333;0.0;0.8;May;1;1;1;4;Returning_Visitor;False
0;0.0;0;0.0;57;2716.666667;0.0;0.005263158;0.0;0.0;Nov;2;2;2;3;Returning_Visitor;False
0;0.0;0;0.0;2;19.0;0.0;0.1;0.0;0.0;Nov;1;1;1;2;New_Visitor;True
9;331.1666667;4;154.0;154;8038.325301999999;0.007332941;0.027963218999999997;0.0;0.0;May;2;2;1;5;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;June;2;2;1;4;Returning_Visitor;False
3;108.5;0;0.0;2;74.66666667;0.0;0.016666667;0.0;0.8;May;3;2;3;2;Returning_Visitor;False
4;338.0;0;0.0;9;724.76;0.0;0.022380952000000003;0.0;0.0;Sep;3;2;2;4;Returning_Visitor;True
4;82.0;0;0.0;13;242.0;0.0;0.018181818;31.98;0.0;May;1;2;8;3;Returning_Visitor;False
7;146.7;5;195.0;42;1717.6666670000002;0.001960784;0.029981326000000003;0.0;0.0;Dec;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;1;1;4;1;Returning_Visitor;False
20;1307.675;3;132.6666667;517;27009.85943;0.004385217;0.014593571000000001;8.403163699999999;0.0;Nov;1;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;8;211.33333330000002;0.0;0.075;0.0;0.0;May;2;5;3;2;Returning_Visitor;True
1;22.0;0;0.0;5;180.5;0.0;0.033333333;0.0;0.0;Dec;3;2;6;20;New_Visitor;False
4;55.0;0;0.0;16;284.9;0.003333333;0.033333333;18.8649;0.0;Mar;1;1;2;10;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;May;2;2;2;13;Returning_Visitor;False
0;0.0;0;0.0;7;258.5;0.028571429;0.071428571;0.0;0.0;Mar;3;2;6;1;Returning_Visitor;False
0;0.0;0;0.0;29;520.6;0.015172413999999999;0.045684431;0.0;0.0;May;2;2;7;1;Returning_Visitor;False
0;0.0;0;0.0;21;597.3333332999999;0.09047619;0.121428571;0.0;0.6;May;3;2;1;13;Returning_Visitor;False
4;19.66666667;3;254.91666669999998;147;4254.666667;0.008445946;0.01925038;0.0;0.0;Nov;2;2;1;1;Returning_Visitor;False
9;324.3;4;205.0;71;2816.43881;0.0;0.002666667;0.0;0.0;Mar;2;2;1;8;New_Visitor;True
0;0.0;0;0.0;47;1423.0;0.004347826;0.013768116;0.0;0.0;Sep;2;2;7;1;Returning_Visitor;False
3;84.0;0;0.0;27;655.9166667000001;0.0;0.011111111000000002;0.0;0.0;Mar;2;2;2;1;Returning_Visitor;False
4;52.33333333;1;239.0;14;337.5;0.0;0.011764706000000002;0.0;0.0;Mar;2;5;1;2;Returning_Visitor;False
1;178.0;0;0.0;3;110.0;0.0;0.016666667;0.0;0.2;May;3;2;3;4;Returning_Visitor;False
1;113.75;0;0.0;26;1905.078571;0.022666667;0.0346;11.70614611;0.0;Nov;3;2;2;1;Returning_Visitor;False
3;61.5;0;0.0;6;794.5;0.0;0.022222222000000003;0.0;0.2;May;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;45;507.1111111000001;0.008888889;0.024444444;0.0;0.0;June;4;2;3;1;Returning_Visitor;False
4;178.2;0;0.0;9;368.2;0.02;0.05;0.0;0.0;Mar;3;2;8;3;Returning_Visitor;True
2;7.0;0;0.0;11;778.0;0.018181818;0.072727273;0.0;0.8;May;1;1;1;3;Returning_Visitor;False
8;228.5;0;0.0;5;64.5;0.0;0.028571429;0.0;0.0;May;1;2;3;5;New_Visitor;True
0;0.0;0;0.0;14;320.25;0.0;0.013333333000000001;52.17313647;0.0;Oct;2;2;1;3;Returning_Visitor;True
0;0.0;0;0.0;5;53.0;0.04;0.08;0.0;0.0;Mar;2;5;2;2;Returning_Visitor;True
2;18.0;4;15.0;30;569.1190475999999;0.0;0.04;0.0;0.0;May;2;2;1;4;Returning_Visitor;False
0;0.0;0;0.0;11;185.0;0.0;0.054545455;0.0;0.6;May;2;2;1;6;Returning_Visitor;False
5;105.5;0;0.0;16;733.252381;0.0;0.006862745;0.0;0.0;May;3;2;1;6;New_Visitor;False
1;27.0;0;0.0;4;467.0;0.0;0.025;0.0;0.0;May;1;1;1;4;New_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Jul;1;1;1;1;Returning_Visitor;False
5;262.5;0;0.0;45;1456.27381;0.0;0.018707483;13.53068367;0.0;May;2;2;7;4;Returning_Visitor;False
0;0.0;0;0.0;8;72.5;0.025;0.0375;0.0;0.0;May;3;2;1;4;Returning_Visitor;False
6;203.5;0;0.0;13;645.5;0.0;0.004166667;0.0;0.6;May;2;2;3;2;New_Visitor;False
3;13.0;0;0.0;26;2058.5;0.0;0.039506173;8.887111111;1.0;May;2;2;1;3;Returning_Visitor;True
3;23.2;0;0.0;24;809.4333333;0.0128;0.021333333;0.0;0.0;Aug;3;2;1;3;Returning_Visitor;True
2;213.6;4;108.0;19;989.3333332999998;0.029166667;0.0375;0.0;0.0;June;1;1;1;2;Returning_Visitor;True
0;0.0;0;0.0;9;159.0;0.0;0.022222222000000003;0.0;0.0;Mar;2;2;1;2;Returning_Visitor;True
6;105.0;1;0.0;43;1343.097619;0.037878788;0.057878788;0.0;0.0;May;3;2;4;6;Returning_Visitor;True
0;0.0;0;0.0;2;57.0;0.0;0.1;0.0;0.0;Mar;3;2;1;1;Returning_Visitor;True
4;38.0;3;909.0;23;542.3333332999999;0.0;0.015306122;25.41321429;0.6;May;2;6;1;2;Returning_Visitor;False
0;0.0;0;0.0;3;20.0;0.0;0.066666667;0.0;0.0;Mar;2;2;2;1;Returning_Visitor;True
3;1499.5714289999999;1;186.0;31;2905.943651;0.0;0.010215054;0.0;0.0;Mar;2;6;7;1;Returning_Visitor;False
1;42.5;2;54.5;47;3954.95;0.006;0.023714286;0.0;0.0;Nov;2;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;154;4800.574761999999;0.014473683999999999;0.032872807000000004;0.0;0.0;Oct;2;2;1;1;Returning_Visitor;True
0;0.0;0;0.0;61;4501.4337;0.015;0.036678391;0.0;0.2;May;4;5;3;2;Returning_Visitor;False
3;25.2;0;0.0;54;2008.807143;0.014423077;0.013672299999999998;0.0;0.0;May;3;2;4;13;Returning_Visitor;False
5;91.5;0;0.0;106;2980.889179;0.0018518520000000002;0.010139398;1.9124222219999998;0.0;May;4;2;3;6;Returning_Visitor;False
1;139.0;3;871.4;137;7672.152381;0.00177305;0.011631206000000002;37.72031898;0.0;Oct;2;2;4;2;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;5;56.0;0.0;0.08;0.0;0.0;Mar;2;2;1;1;Returning_Visitor;False
0;0.0;0;0.0;1;1195.8;0.0;0.0;0.0;0.0;Aug;2;2;7;13;Returning_Visitor;False
5;51.04166667;0;0.0;14;837.375;0.0;0.011481481000000002;0.0;0.0;Nov;1;1;2;8;New_Visitor;False
3;47.0;0;0.0;22;486.5;0.0;0.030666667;0.0;0.0;May;3;2;3;11;Returning_Visitor;False
2;124.0;0;0.0;13;495.0;0.0;0.028571429;0.0;0.0;Mar;2;4;5;1;Returning_Visitor;False
2;94.0;0;0.0;5;97.0;0.0;0.033333333;0.0;0.0;Mar;3;3;1;10;Returning_Visitor;False
0;0.0;1;11.0;35;926.6690476;0.016666667;0.054930556;0.0;1.0;May;2;2;1;4;Returning_Visitor;True
1;99.8;0;0.0;110;2056.48859;0.0;0.0048929659999999995;0.0;0.0;Jul;2;2;1;1;Returning_Visitor;False
4;21.1;2;341.6;92;2668.712121;0.018556202;0.047858483;0.0;0.0;Aug;2;2;1;3;Returning_Visitor;True
2;76.0;0;0.0;40;1209.802992;0.004878049000000001;0.01624838;0.0;0.0;Mar;1;1;2;2;Returning_Visitor;False
1;185.0;6;263.0;6;133.3333333;0.0;0.019230768999999998;0.0;0.0;Mar;3;2;3;3;Returning_Visitor;False
2;2.0;0;0.0;0;0.0;0.1;0.1;0.0;0.0;May;1;1;3;2;Returning_Visitor;True
0;0.0;1;0.0;35;1928.0;0.008333333;0.023611111;0.0;0.0;Mar;2;5;8;1;Returning_Visitor;True
3;90.0;0;0.0;4;126.0;0.0;0.014285714;0.0;0.0;May;2;2;6;5;New_Visitor;False
0;0.0;0;0.0;24;182.41666669999998;0.0;0.0375;0.0;0.0;May;2;2;9;2;Returning_Visitor;True
0;0.0;0;0.0;51;6505.333333;0.036000000000000004;0.050333333;0.0;0.0;Dec;2;2;6;1;Returning_Visitor;True
1;4.0;0;0.0;43;1418.5;0.0;0.018181818;0.0;0.0;Mar;4;1;2;3;Returning_Visitor;True
0;0.0;0;0.0;7;182.0;0.028571429;0.071428571;0.0;0.0;Mar;3;2;1;13;Returning_Visitor;True
6;302.0;0;0.0;18;834.6666667000001;0.004761905;0.021269841;0.0;0.0;Mar;1;1;1;9;Returning_Visitor;True
0;0.0;0;0.0;7;1010.166667;0.028571429;0.095238095;0.0;0.0;May;2;2;1;3;Returning_Visitor;False
7;214.33333330000002;5;53.0;29;528.1964286;0.0;0.013153595;0.0;0.2;May;1;1;1;2;Returning_Visitor;False
0;0.0;0;0.0;21;685.1744047999999;0.028571429;0.043174603;0.0;0.0;Nov;1;1;8;1;Returning_Visitor;True
2;131.5;2;99.0;96;3541.324493;0.010550213999999999;0.020522711000000003;0.0;0.0;Nov;3;2;1;2;Returning_Visitor;False
0;0.0;0;0.0;13;283.5;0.0;0.030769231;0.0;0.4;May;2;2;5;3;Returning_Visitor;False
3;97.0;0;0.0;15;482.0;0.0125;0.025;0.0;0.0;Mar;2;2;6;1;Returning_Visitor;False
0;0.0;0;0.0;12;547.3333332999999;0.0;0.033333333;0.0;0.0;Mar;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;20;196.83333330000002;0.04;0.06333333299999999;0.0;0.6;May;2;2;1;4;Returning_Visitor;False
3;77.33333333;2;7.0;24;1051.291667;0.0;0.014814815;0.0;0.0;Dec;2;13;9;20;Returning_Visitor;False
3;48.0;1;58.5;35;1698.0;0.005714286;0.005714286;93.52994426;0.0;Nov;4;1;1;2;Returning_Visitor;True
0;0.0;0;0.0;15;1233.25;0.02;0.042222222000000004;0.0;0.8;May;1;1;1;1;Returning_Visitor;False
5;123.5;2;13.0;37;3618.0166670000003;0.002;0.030083332999999997;0.0;0.0;May;2;2;3;2;Returning_Visitor;False
0;0.0;0;0.0;100;2781.125;0.012;0.037666667;0.0;0.0;Dec;2;6;3;1;Returning_Visitor;False
0;0.0;0;0.0;3;8.0;0.066666667;0.133333333;0.0;0.0;Mar;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;26;1026.75;0.0;0.022222222000000003;0.0;0.2;May;2;2;1;3;Returning_Visitor;False
0;0.0;0;0.0;68;1723.7537109999998;0.011940299;0.023681592;0.0;0.0;Nov;3;2;5;2;Returning_Visitor;False
1;8.0;1;101.0;12;205.9761905;0.015384615;0.024358974;0.0;0.0;Mar;2;4;3;1;Returning_Visitor;False
2;12.0;0;0.0;43;2595.280952;0.009090909;0.025378788;0.0;0.0;Mar;2;4;7;1;Returning_Visitor;False
8;820.8;1;29.5;59;1609.313889;0.010447761;0.030795428;12.44030746;0.0;May;2;4;4;2;Returning_Visitor;True
0;0.0;0;0.0;9;268.5;0.055555556;0.1;0.0;0.8;May;2;2;1;6;Returning_Visitor;False
2;253.06666669999998;1;36.2;67;2568.675541;0.039047619;0.071984127;4.001173545;0.0;Aug;2;4;2;1;Returning_Visitor;False
0;0.0;0;0.0;25;710.5;0.032;0.084;0.0;0.8;May;2;2;6;13;Returning_Visitor;False
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;Mar;1;1;1;1;Returning_Visitor;False
0;0.0;0;0.0;27;845.5;0.0;0.0074074069999999995;0.0;0.0;Mar;4;1;1;11;Returning_Visitor;True
0;0.0;0;0.0;16;161.15;0.1;0.125;0.0;0.0;Aug;3;2;3;13;Returning_Visitor;False
0;0.0;0;0.0;4;738.0;0.1;0.15;0.0;0.0;Mar;2;5;4;2;Returning_Visitor;True
0;0.0;0;0.0;6;210.2;0.055555556;0.068055556;0.0;0.0;May;3;2;4;20;Returning_Visitor;False
3;242.0;0;0.0;12;286.0;0.0;0.014285714;0.0;0.0;Mar;1;1;1;2;New_Visitor;True
0;0.0;0;0.0;4;103.8;0.1;0.15;0.0;0.0;Jul;1;1;1;1;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;1;1;3;3;New_Visitor;True
9;309.0;0;0.0;25;383.0833333;0.018181818;0.037575758;0.0;0.0;Mar;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;4;72.4;0.1;0.125;0.0;0.0;Jul;1;1;3;3;Returning_Visitor;False
0;0.0;0;0.0;2;221.5;0.0;0.05;0.0;0.0;Mar;3;2;3;10;Returning_Visitor;True
2;133.0;0;0.0;19;341.3666667;0.0;0.01;0.0;0.0;May;1;1;1;2;Returning_Visitor;False
9;292.3;0;0.0;117;1953.537512;0.002892562;0.0072950309999999996;2.767055125;0.0;Aug;1;1;1;4;Returning_Visitor;True
2;132.0;0;0.0;6;1564.0;0.04444444400000001;0.066666667;0.0;0.0;May;3;2;2;13;Returning_Visitor;False
0;0.0;0;0.0;62;1471.858333;0.060655738;0.080437158;0.0;1.0;May;3;2;3;13;Returning_Visitor;True
3;230.1;0;0.0;7;381.4;0.0;0.0074074069999999995;35.25541691;0.0;Nov;1;1;3;5;Returning_Visitor;False
9;848.1428571;4;388.6666667;33;595.0095238;0.0;0.004651163;0.0;0.0;Mar;2;2;1;10;New_Visitor;False
2;152.83333330000002;0;0.0;20;791.6666667000001;0.011111111000000002;0.016666667;41.35007203;0.0;Mar;1;1;1;2;New_Visitor;False
1;0.0;1;0.0;0;0.0;0.2;0.2;0.0;0.0;May;1;1;6;2;Returning_Visitor;False
3;33.0;2;84.5;4;46.5;0.0;0.010666667;0.0;0.0;Mar;2;2;5;8;New_Visitor;False
0;0.0;0;0.0;24;460.45;0.016666667;0.031944444;0.0;0.4;May;2;2;6;13;Returning_Visitor;False
0;0.0;0;0.0;3;41.5;0.066666667;0.133333333;0.0;0.0;Nov;2;2;1;1;Returning_Visitor;True
6;49.18333333;0;0.0;44;1065.501515;0.006333333000000001;0.036774359;53.22268667;0.4;May;2;2;2;2;Returning_Visitor;False
0;0.0;0;0.0;16;829.0833332999999;0.0;0.0125;41.67536194;0.0;Nov;2;4;1;3;New_Visitor;False
0;0.0;0;0.0;21;1636.5;0.042857143;0.06587301599999999;0.0;0.4;May;2;4;1;3;Returning_Visitor;False
0;0.0;0;0.0;17;212.83333330000002;0.041176471;0.06764705900000001;0.0;0.4;May;1;1;4;3;Returning_Visitor;False
4;60.16666667;3;164.5;159;5608.913545;0.002453988;0.018075125;2.702517858;0.0;Dec;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;11;335.0;0.036363636;0.060606060999999996;0.0;0.0;Nov;3;2;1;13;Returning_Visitor;True
0;0.0;0;0.0;20;691.75;0.0;0.003333333;0.0;0.0;Dec;3;2;4;2;New_Visitor;False
0;0.0;0;0.0;27;701.9;0.0074074069999999995;0.028395062000000002;0.0;0.0;Aug;3;2;7;6;Returning_Visitor;False
0;0.0;0;0.0;7;58.0;0.028571429;0.057142857000000005;0.0;0.0;May;2;2;1;4;Returning_Visitor;False
8;246.5;0;0.0;74;2326.666667;0.0;0.002597403;5.015272727;0.0;May;2;4;3;2;New_Visitor;False
1;5.0;0;0.0;7;35.0;0.11428571400000001;0.123809524;0.0;0.4;May;1;1;4;15;Returning_Visitor;False
0;0.0;0;0.0;10;262.5;0.0;0.02;0.0;0.0;May;2;2;5;2;Returning_Visitor;False
1;0.0;0;0.0;28;2195.580952;0.0;0.021428571;8.391281758;0.0;Oct;1;1;3;2;Returning_Visitor;False
1;13.0;0;0.0;15;524.5;0.0;0.013333333000000001;33.9612;0.0;May;3;2;1;6;Returning_Visitor;False
8;103.0;0;0.0;19;2081.5;0.0;0.01;24.54706296;0.0;Nov;2;2;3;2;New_Visitor;True
0;0.0;0;0.0;6;1156.5;0.0;0.033333333;0.0;0.0;Nov;2;2;1;20;Returning_Visitor;False
0;0.0;0;0.0;22;431.08333330000005;0.018181818;0.022727273;0.0;0.6;May;3;2;7;13;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Aug;2;2;3;1;Returning_Visitor;False
0;0.0;0;0.0;22;647.6666667000001;0.009090909;0.026060606;0.0;1.0;May;2;2;4;3;Returning_Visitor;True
0;0.0;0;0.0;2;32.0;0.0;0.1;0.0;0.2;May;1;1;1;3;Returning_Visitor;False
2;24.5;1;710.0;66;4566.9528390000005;0.006470588;0.018141923;0.0;0.0;Mar;3;2;2;2;Returning_Visitor;False
1;68.6;0;0.0;73;2265.492857;0.011111111000000002;0.00716821;0.0;0.0;Nov;3;2;3;13;Returning_Visitor;False
0;0.0;0;0.0;32;2479.342857;0.0;0.010967741999999999;0.0;0.0;Nov;2;2;3;7;Returning_Visitor;False
5;179.875;0;0.0;47;1011.319444;0.019607843;0.046744235999999995;3.322660364;0.0;Nov;3;2;2;1;Returning_Visitor;False
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;Dec;1;1;1;3;New_Visitor;False
0;0.0;0;0.0;3;845.3;0.0;0.033333333;0.0;0.0;Sep;1;2;1;2;New_Visitor;True
0;0.0;1;35.0;33;782.0833332999999;0.0;0.005882353000000001;23.03329412;0.0;May;2;4;9;2;New_Visitor;False
